frame_0000000000: [0, 0]
frame_0000009816: [0, 0]
frame_0000009817: [0, 0]
frame_0000009818: [0, 0]
frame_0000009819: [0, 0]
frame_0000009820: [0, 0]
frame_0000009821: [0, 0]
frame_0000009822: [0, 0]
frame_0000009823: [0, 0]
frame_0000009824: [0, 0]
frame_0000009825: [0, 0]
frame_0000009826: [0, 0]
frame_0000009827: [0, 0]
frame_0000009828: [0, 0]
frame_0000009829: [0, 0]
frame_0000009830: [0, 0]
frame_0000009831: [0, 0]
frame_0000009832: [0, 0]
frame_0000009833: [0, 0]
frame_0000009834: [0, 0]
frame_0000009835: [0, 0]
frame_0000009836: [0, 0]
frame_0000009837: [0, 0]
frame_0000009838: [0, 0]
frame_0000009839: [0, 0]
frame_0000009840: [1, 0]
frame_0000009841: [1, 0]
frame_0000009842: [0, 0]
frame_0000009843: [0, 0]
frame_0000009844: [0, 0]
frame_0000009845: [0, 0]
frame_0000009846: [0, 0]
frame_0000009847: [0, 0]
frame_0000009848: [0, 0]
frame_0000009849: [0, 0]
frame_0000009850: [0, 0]
frame_0000009851: [0, 0]
frame_0000009852: [0, 0]
frame_0000009853: [0, 0]
frame_0000009854: [0, 0]
frame_0000009855: [0, 0]
frame_0000009856: [0, 0]
frame_0000009857: [0, 0]
frame_0000009858: [0, 0]
frame_0000009859: [0, 0]
frame_0000009860: [0, 0]
frame_0000009861: [0, 0]
frame_0000009862: [0, 0]
frame_0000009863: [0, 0]
frame_0000009864: [0, 0]
frame_0000009865: [0, 0]
frame_0000009866: [0, 0]
frame_0000009867: [0, 0]
frame_0000009868: [0, 0]
frame_0000009869: [0, 0]
frame_0000009870: [1, 0]
frame_0000009871: [1, 0]
frame_0000009872: [1, 0]
frame_0000009873: [1, 0]
frame_0000009874: [1, 0]
frame_0000009875: [1, 0]
frame_0000009876: [1, 0]
frame_0000009877: [0, 0]
frame_0000009878: [0, 0]
frame_0000009879: [0, 0]
frame_0000009880: [0, 0]
frame_0000009881: [0, 0]
frame_0000009882: [0, 0]
frame_0000009883: [0, 0]
frame_0000009884: [0, 0]
frame_0000009885: [0, 0]
frame_0000009886: [0, 0]
frame_0000009887: [0, 0]
frame_0000009888: [0, 0]
frame_0000009889: [0, 0]
frame_0000009890: [0, 0]
frame_0000009891: [0, 0]
frame_0000009892: [0, 0]
frame_0000009893: [0, 0]
frame_0000009894: [0, 0]
frame_0000009895: [0, 0]
frame_0000009896: [0, 0]
frame_0000009897: [0, 0]
frame_0000009898: [1, 0]
frame_0000009899: [1, 0]
frame_0000009900: [1, 0]
frame_0000009901: [1, 0]
frame_0000009902: [0, 0]
frame_0000009903: [0, 0]
frame_0000009904: [0, 0]
frame_0000009905: [0, 0]
frame_0000009906: [0, 0]
frame_0000009907: [0, 0]
frame_0000009908: [0, 0]
frame_0000009909: [0, 0]
frame_0000009910: [0, 0]
frame_0000009911: [0, 0]
frame_0000009912: [0, 0]
frame_0000009913: [0, 0]
frame_0000009914: [0, 0]
frame_0000009915: [0, 0]
frame_0000009916: [0, 0]
frame_0000009917: [0, 0]
frame_0000009918: [0, 0]
frame_0000009919: [0, 0]
frame_0000009920: [0, 0]
frame_0000009921: [0, 0]
frame_0000009922: [0, 0]
frame_0000009923: [0, 0]
frame_0000009924: [0, 0]
frame_0000009925: [1, 0]
frame_0000009926: [1, 0]
frame_0000009927: [0, 0]
frame_0000009928: [0, 0]
frame_0000009929: [0, 0]
frame_0000009930: [0, 0]
frame_0000009931: [0, 0]
frame_0000009932: [0, 0]
frame_0000009933: [0, 0]
frame_0000009934: [0, 0]
frame_0000009935: [0, 0]
frame_0000009936: [0, 0]
frame_0000009937: [0, 0]
frame_0000009938: [0, 0]
frame_0000009939: [0, 0]
frame_0000009940: [1, 0]
frame_0000009941: [1, 0]
frame_0000009942: [1, 0]
frame_0000009943: [0, 0]
frame_0000009944: [0, 0]
frame_0000009945: [0, 0]
frame_0000009946: [0, 0]
frame_0000009947: [0, 0]
frame_0000009948: [0, 0]
frame_0000009949: [0, 0]
frame_0000009950: [0, 0]
frame_0000009951: [0, 0]
frame_0000009952: [0, 0]
frame_0000009953: [0, 0]
frame_0000009954: [0, 0]
frame_0000009955: [0, 0]
frame_0000009956: [0, 0]
frame_0000009957: [0, 0]
frame_0000009958: [0, 0]
frame_0000009959: [0, 0]
frame_0000009960: [0, 0]
frame_0000009961: [0, 0]
frame_0000009962: [0, 0]
frame_0000009963: [0, 0]
frame_0000009964: [0, 0]
frame_0000009965: [0, 0]
frame_0000009966: [0, 0]
frame_0000009967: [0, 0]
frame_0000009968: [0, 0]
frame_0000009969: [0, 0]
frame_0000009970: [0, 0]
frame_0000009971: [0, 0]
frame_0000009972: [0, 0]
frame_0000009973: [0, 0]
frame_0000009974: [0, 0]
frame_0000009975: [0, 0]
frame_0000009976: [0, 0]
frame_0000009977: [0, 0]
frame_0000009978: [0, 0]
frame_0000009979: [0, 0]
frame_0000009980: [0, 0]
frame_0000009981: [0, 0]
frame_0000009982: [0, 0]
frame_0000009983: [0, 0]
frame_0000009984: [0, 0]
frame_0000009985: [0, 0]
frame_0000009986: [0, 0]
frame_0000009987: [1, 0]
frame_0000009988: [1, 0]
frame_0000009989: [1, 0]
frame_0000009990: [0, 0]
frame_0000009991: [0, 0]
frame_0000009992: [0, 0]
frame_0000009993: [0, 0]
frame_0000009994: [0, 0]
frame_0000009995: [0, 0]
frame_0000009996: [0, 0]
frame_0000009997: [0, 0]
frame_0000009998: [0, 0]
frame_0000009999: [0, 0]
frame_0000010000: [0, 0]
frame_0000010001: [0, 0]
frame_0000010002: [0, 0]
frame_0000010003: [0, 0]
frame_0000010004: [0, 0]
frame_0000010005: [0, 0]
frame_0000010006: [1, 0]
frame_0000010007: [1, 0]
frame_0000010008: [0, 0]
frame_0000010009: [0, 0]
frame_0000010010: [0, 0]
frame_0000010011: [0, 0]
frame_0000010012: [0, 0]
frame_0000010013: [0, 0]
frame_0000010014: [0, 0]
frame_0000010015: [0, 0]
frame_0000010016: [0, 0]
frame_0000010017: [0, 0]
frame_0000010018: [0, 0]
frame_0000010019: [0, 0]
frame_0000010020: [0, 0]
frame_0000010021: [0, 0]
frame_0000010022: [0, 0]
frame_0000010023: [1, 0]
frame_0000010024: [1, 0]
frame_0000010025: [1, 0]
frame_0000010026: [0, 0]
frame_0000010027: [0, 0]
frame_0000010028: [0, 0]
frame_0000010029: [0, 0]
frame_0000010030: [0, 0]
frame_0000010031: [0, 0]
frame_0000010032: [0, 0]
frame_0000010033: [0, 0]
frame_0000010034: [0, 0]
frame_0000010035: [0, 0]
frame_0000010036: [0, 0]
frame_0000010037: [0, 0]
frame_0000010038: [0, 0]
frame_0000010039: [0, 0]
frame_0000010040: [0, 0]
frame_0000010041: [0, 0]
frame_0000010042: [0, 0]
frame_0000010043: [0, 0]
frame_0000010044: [0, 0]
frame_0000010045: [0, 0]
frame_0000010046: [0, 0]
frame_0000010047: [0, 0]
frame_0000010048: [0, 0]
frame_0000010049: [0, 0]
frame_0000010050: [1, 0]
frame_0000010051: [0, 0]
frame_0000010052: [0, 0]
frame_0000010053: [0, 0]
frame_0000010054: [0, 0]
frame_0000010055: [0, 0]
frame_0000010056: [0, 0]
frame_0000010057: [0, 0]
frame_0000010058: [0, 0]
frame_0000010059: [0, 0]
frame_0000010060: [0, 0]
frame_0000010061: [0, 0]
frame_0000010062: [1, 0]
frame_0000010063: [1, 0]
frame_0000010064: [0, 0]
frame_0000010065: [0, 0]
frame_0000010066: [0, 0]
frame_0000010067: [0, 0]
frame_0000010068: [0, 0]
frame_0000010069: [0, 0]
frame_0000010070: [0, 0]
frame_0000010071: [0, 0]
frame_0000010072: [0, 0]
frame_0000010073: [0, 0]
frame_0000010074: [0, 0]
frame_0000010075: [0, 0]
frame_0000010076: [0, 0]
frame_0000010077: [0, 0]
frame_0000010078: [0, 0]
frame_0000010079: [0, 0]
frame_0000010080: [0, 0]
frame_0000010081: [0, 0]
frame_0000010082: [1, 0]
frame_0000010083: [1, 0]
frame_0000010084: [1, 0]
frame_0000010085: [1, 0]
frame_0000010086: [1, 0]
frame_0000010087: [1, 0]
frame_0000010088: [0, 0]
frame_0000010089: [0, 0]
frame_0000010090: [0, 0]
frame_0000010091: [0, 0]
frame_0000010092: [0, 0]
frame_0000010093: [0, 0]
frame_0000010094: [0, 0]
frame_0000010095: [0, 0]
frame_0000010096: [0, 0]
frame_0000010097: [0, 0]
frame_0000010098: [0, 0]
frame_0000010099: [0, 0]
frame_0000010100: [0, 0]
frame_0000010101: [0, 0]
frame_0000010102: [1, 0]
frame_0000010103: [1, 0]
frame_0000010104: [0, 0]
frame_0000010105: [0, 0]
frame_0000010106: [0, 0]
frame_0000010107: [0, 0]
frame_0000010108: [0, 0]
frame_0000010109: [0, 0]
frame_0000010110: [0, 0]
frame_0000010111: [0, 0]
frame_0000010112: [0, 0]
frame_0000010113: [0, 0]
frame_0000010114: [0, 0]
frame_0000010115: [0, 0]
frame_0000010116: [1, 0]
frame_0000010117: [1, 0]
frame_0000010118: [1, 0]
frame_0000010119: [1, 0]
frame_0000010120: [1, 0]
frame_0000010121: [1, 0]
frame_0000010122: [1, 0]
frame_0000010123: [1, 0]
frame_0000010124: [1, 0]
frame_0000010125: [0, 0]
frame_0000010126: [0, 0]
frame_0000010127: [0, 0]
frame_0000010128: [0, 0]
frame_0000010129: [0, 0]
frame_0000010130: [0, 0]
frame_0000010131: [0, 0]
frame_0000010132: [0, 0]
frame_0000010133: [0, 0]
frame_0000010134: [0, 0]
frame_0000010135: [0, 0]
frame_0000010136: [0, 0]
frame_0000010137: [0, 0]
frame_0000010138: [0, 0]
frame_0000010139: [0, 0]
frame_0000010140: [0, 0]
frame_0000010141: [0, 0]
frame_0000010142: [0, 0]
frame_0000010143: [0, 0]
frame_0000010144: [0, 0]
frame_0000010145: [0, 0]
frame_0000010146: [0, 0]
frame_0000010147: [0, 0]
frame_0000010148: [0, 0]
frame_0000010149: [0, 0]
frame_0000010150: [0, 0]
frame_0000010151: [0, 0]
frame_0000010152: [0, 0]
frame_0000010153: [0, 0]
frame_0000010154: [0, 0]
frame_0000010155: [0, 0]
frame_0000010156: [0, 0]
frame_0000010157: [0, 0]
frame_0000010158: [1, 0]
frame_0000010159: [1, 0]
frame_0000010160: [1, 0]
frame_0000010161: [1, 0]
frame_0000010162: [1, 0]
frame_0000010163: [1, 0]
frame_0000010164: [1, 0]
frame_0000010165: [0, 0]
frame_0000010166: [0, 0]
frame_0000010167: [0, 0]
frame_0000010168: [0, 0]
frame_0000010169: [0, 0]
frame_0000010170: [0, 0]
frame_0000010171: [0, 0]
frame_0000010172: [0, 0]
frame_0000010173: [0, 0]
frame_0000010174: [0, 0]
frame_0000010175: [0, 0]
frame_0000010176: [0, 0]
frame_0000010177: [0, 0]
frame_0000010178: [0, 0]
frame_0000010179: [0, 0]
frame_0000010180: [0, 0]
frame_0000010181: [0, 0]
frame_0000010182: [0, 0]
frame_0000010183: [0, 0]
frame_0000010184: [1, 0]
frame_0000010185: [1, 0]
frame_0000010186: [0, 0]
frame_0000010187: [0, 0]
frame_0000010188: [0, 0]
frame_0000010189: [0, 0]
frame_0000010190: [0, 0]
frame_0000010191: [0, 0]
frame_0000010192: [0, 0]
frame_0000010193: [0, 0]
frame_0000010194: [0, 0]
frame_0000010195: [0, 0]
frame_0000010196: [0, 0]
frame_0000010197: [0, 0]
frame_0000010198: [0, 0]
frame_0000010199: [0, 0]
frame_0000010200: [0, 0]
frame_0000010201: [0, 0]
frame_0000010202: [0, 0]
frame_0000010203: [0, 0]
frame_0000010204: [0, 0]
frame_0000010205: [0, 0]
frame_0000010206: [0, 0]
frame_0000010207: [0, 0]
frame_0000010208: [1, 0]
frame_0000010209: [1, 0]
frame_0000010210: [1, 0]
frame_0000010211: [0, 0]
frame_0000010212: [0, 0]
frame_0000010213: [0, 0]
frame_0000010214: [0, 0]
frame_0000010215: [0, 0]
frame_0000010216: [0, 0]
frame_0000010217: [0, 0]
frame_0000010218: [0, 0]
frame_0000010219: [0, 0]
frame_0000010220: [0, 0]
frame_0000010221: [0, 0]
frame_0000010222: [0, 0]
frame_0000010223: [0, 0]
frame_0000010224: [0, 0]
frame_0000010225: [0, 0]
frame_0000010226: [0, 0]
frame_0000010227: [0, 0]
frame_0000010228: [0, 0]
frame_0000010229: [0, 0]
frame_0000010230: [0, 0]
frame_0000010231: [0, 0]
frame_0000010232: [1, 0]
frame_0000010233: [1, 0]
frame_0000010234: [1, 0]
frame_0000010235: [0, 0]
frame_0000010236: [0, 0]
frame_0000010237: [0, 0]
frame_0000010238: [0, 0]
frame_0000010239: [0, 0]
frame_0000010240: [0, 0]
frame_0000010241: [0, 0]
frame_0000010242: [0, 0]
frame_0000010243: [0, 0]
frame_0000010244: [0, 0]
frame_0000010245: [0, 0]
frame_0000010246: [0, 0]
frame_0000010247: [0, 0]
frame_0000010248: [0, 0]
frame_0000010249: [0, 0]
frame_0000010250: [0, 0]
frame_0000010251: [0, 0]
frame_0000010252: [0, 0]
frame_0000010253: [0, 0]
frame_0000010254: [0, 0]
frame_0000010255: [0, 0]
frame_0000010256: [0, 0]
frame_0000010257: [0, 0]
frame_0000010258: [0, 0]
frame_0000010259: [0, 0]
frame_0000010260: [0, 0]
frame_0000010261: [0, 0]
frame_0000010262: [0, 0]
frame_0000010263: [0, 0]
frame_0000010264: [0, 0]
frame_0000010265: [0, 0]
frame_0000010266: [0, 0]
frame_0000010267: [0, 0]
frame_0000010268: [0, 0]
frame_0000010269: [0, 0]
frame_0000010270: [0, 0]
frame_0000010271: [0, 0]
frame_0000010272: [1, 0]
frame_0000010273: [1, 0]
frame_0000010274: [1, 0]
frame_0000010275: [1, 0]
frame_0000010276: [0, 0]
frame_0000010277: [0, 0]
frame_0000010278: [0, 0]
frame_0000010279: [0, 0]
frame_0000010280: [0, 0]
frame_0000010281: [0, 0]
frame_0000010282: [0, 0]
frame_0000010283: [0, 0]
frame_0000010284: [0, 0]
frame_0000010285: [0, 0]
frame_0000010286: [0, 0]
frame_0000010287: [0, 0]
frame_0000010288: [0, 0]
frame_0000010289: [0, 0]
frame_0000010290: [0, 0]
frame_0000010291: [0, 0]
frame_0000010292: [0, 0]
frame_0000010293: [0, 0]
frame_0000010294: [0, 0]
frame_0000010295: [0, 0]
frame_0000010296: [0, 0]
frame_0000010297: [0, 0]
frame_0000010298: [0, 0]
frame_0000010299: [0, 0]
frame_0000010300: [0, 0]
frame_0000010301: [0, 0]
frame_0000010302: [0, 0]
frame_0000010303: [0, 0]
frame_0000010304: [0, 0]
frame_0000010305: [0, 0]
frame_0000010306: [0, 0]
frame_0000010307: [0, 0]
frame_0000010308: [0, 0]
frame_0000010309: [0, 0]
frame_0000010310: [0, 0]
frame_0000010311: [0, 0]
frame_0000010312: [0, 0]
frame_0000010313: [0, 0]
frame_0000010314: [1, 0]
frame_0000010315: [1, 0]
frame_0000010316: [1, 0]
frame_0000010317: [0, 0]
frame_0000010318: [0, 0]
frame_0000010319: [0, 0]
frame_0000010320: [0, 0]
frame_0000010321: [0, 0]
frame_0000010322: [0, 0]
frame_0000010323: [0, 0]
frame_0000010324: [0, 0]
frame_0000010325: [0, 0]
frame_0000010326: [0, 0]
frame_0000010327: [0, 0]
frame_0000010328: [0, 0]
frame_0000010329: [0, 0]
frame_0000010330: [0, 0]
frame_0000010331: [0, 0]
frame_0000010332: [0, 0]
frame_0000010333: [0, 0]
frame_0000010334: [0, 0]
frame_0000010335: [0, 0]
frame_0000010336: [0, 0]
frame_0000010337: [0, 0]
frame_0000010338: [0, 0]
frame_0000010339: [0, 0]
frame_0000010340: [0, 0]
frame_0000010341: [0, 0]
frame_0000010342: [0, 0]
frame_0000010343: [0, 0]
frame_0000010344: [0, 0]
frame_0000010345: [0, 0]
frame_0000010346: [0, 0]
frame_0000010347: [0, 0]
frame_0000010348: [1, 0]
frame_0000010349: [1, 0]
frame_0000010350: [1, 0]
frame_0000010351: [1, 0]
frame_0000010352: [1, 0]
frame_0000010353: [1, 0]
frame_0000010354: [1, 0]
frame_0000010355: [0, 0]
frame_0000010356: [0, 0]
frame_0000010357: [0, 0]
frame_0000010358: [0, 0]
frame_0000010359: [0, 0]
frame_0000010360: [0, 0]
frame_0000010361: [0, 0]
frame_0000010362: [0, 0]
frame_0000010363: [0, 0]
frame_0000010364: [0, 0]
frame_0000010365: [0, 0]
frame_0000010366: [0, 0]
frame_0000010367: [0, 0]
frame_0000010368: [0, 0]
frame_0000010369: [0, 0]
frame_0000010370: [1, 0]
frame_0000010371: [1, 0]
frame_0000010372: [1, 0]
frame_0000010373: [0, 0]
frame_0000010374: [0, 0]
frame_0000010375: [0, 0]
frame_0000010376: [0, 0]
frame_0000010377: [0, 0]
frame_0000010378: [0, 0]
frame_0000010379: [0, 0]
frame_0000010380: [0, 0]
frame_0000010381: [0, 0]
frame_0000010382: [0, 0]
frame_0000010383: [0, 0]
frame_0000010384: [0, 0]
frame_0000010385: [0, 0]
frame_0000010386: [0, 0]
frame_0000010387: [0, 0]
frame_0000010388: [0, 0]
frame_0000010389: [0, 0]
frame_0000010390: [0, 0]
frame_0000010391: [0, 0]
frame_0000010392: [0, 0]
frame_0000010393: [0, 0]
frame_0000010394: [0, 0]
frame_0000010395: [0, 0]
frame_0000010396: [0, 0]
frame_0000010397: [0, 0]
frame_0000010398: [0, 0]
frame_0000010399: [0, 0]
frame_0000010400: [0, 0]
frame_0000010401: [0, 0]
frame_0000010402: [0, 0]
frame_0000010403: [0, 0]
frame_0000010404: [0, 0]
frame_0000010405: [0, 0]
frame_0000010406: [0, 0]
frame_0000010407: [1, 0]
frame_0000010408: [1, 0]
frame_0000010409: [1, 0]
frame_0000010410: [1, 0]
frame_0000010411: [1, 0]
frame_0000010412: [1, 0]
frame_0000010413: [1, 0]
frame_0000010414: [0, 0]
frame_0000010415: [0, 0]
frame_0000010416: [0, 0]
frame_0000010417: [0, 0]
frame_0000010418: [0, 0]
frame_0000010419: [0, 0]
frame_0000010420: [0, 0]
frame_0000010421: [0, 0]
frame_0000010422: [0, 0]
frame_0000010423: [0, 0]
frame_0000010424: [0, 0]
frame_0000010425: [0, 0]
frame_0000010426: [0, 0]
frame_0000010427: [0, 0]
frame_0000010428: [0, 0]
frame_0000010429: [0, 0]
frame_0000010430: [0, 0]
frame_0000010431: [0, 0]
frame_0000010432: [0, 0]
frame_0000010433: [0, 0]
frame_0000010434: [0, 0]
frame_0000010435: [0, 0]
frame_0000010436: [0, 0]
frame_0000010437: [0, 0]
frame_0000010438: [0, 0]
frame_0000010439: [1, 0]
frame_0000010440: [1, 0]
frame_0000010441: [0, 0]
frame_0000010442: [0, 0]
frame_0000010443: [0, 0]
frame_0000010444: [0, 0]
frame_0000010445: [0, 0]
frame_0000010446: [0, 0]
frame_0000010447: [0, 0]
frame_0000010448: [0, 0]
frame_0000010449: [0, 0]
frame_0000010450: [0, 0]
frame_0000010451: [0, 0]
frame_0000010452: [0, 0]
frame_0000010453: [0, 0]
frame_0000010454: [0, 0]
frame_0000010455: [0, 0]
frame_0000010456: [0, 0]
frame_0000010457: [0, 0]
frame_0000010458: [0, 0]
frame_0000010459: [0, 0]
frame_0000010460: [0, 0]
frame_0000010461: [0, 0]
frame_0000010462: [0, 0]
frame_0000010463: [0, 0]
frame_0000010464: [0, 0]
frame_0000010465: [0, 0]
frame_0000010466: [0, 0]
frame_0000010467: [0, 0]
frame_0000010468: [0, 0]
frame_0000010469: [0, 0]
frame_0000010470: [0, 0]
frame_0000010471: [0, 0]
frame_0000010472: [0, 0]
frame_0000010473: [1, 0]
frame_0000010474: [1, 0]
frame_0000010475: [1, 0]
frame_0000010476: [1, 0]
frame_0000010477: [1, 0]
frame_0000010478: [0, 0]
frame_0000010479: [0, 0]
frame_0000010480: [0, 0]
frame_0000010481: [0, 0]
frame_0000010482: [0, 0]
frame_0000010483: [0, 0]
frame_0000010484: [0, 0]
frame_0000010485: [0, 0]
frame_0000010486: [0, 0]
frame_0000010487: [0, 0]
frame_0000010488: [0, 0]
frame_0000010489: [0, 0]
frame_0000010490: [0, 0]
frame_0000010491: [0, 0]
frame_0000010492: [0, 0]
frame_0000010493: [0, 0]
frame_0000010494: [0, 0]
frame_0000010495: [1, 0]
frame_0000010496: [1, 0]
frame_0000010497: [1, 0]
frame_0000010498: [1, 0]
frame_0000010499: [0, 0]
frame_0000010500: [0, 0]
frame_0000010501: [0, 0]
frame_0000010502: [0, 0]
frame_0000010503: [0, 0]
frame_0000010504: [0, 0]
frame_0000010505: [0, 0]
frame_0000010506: [0, 0]
frame_0000010507: [0, 0]
frame_0000010508: [0, 0]
frame_0000010509: [0, 0]
frame_0000010510: [0, 0]
frame_0000010511: [0, 0]
frame_0000010512: [0, 0]
frame_0000010513: [0, 0]
frame_0000010514: [0, 0]
frame_0000010515: [0, 0]
frame_0000010516: [0, 0]
frame_0000010517: [0, 0]
frame_0000010518: [0, 0]
frame_0000010519: [0, 0]
frame_0000010520: [0, 0]
frame_0000010521: [0, 0]
frame_0000010522: [0, 0]
frame_0000010523: [0, 0]
frame_0000010524: [0, 0]
frame_0000010525: [0, 0]
frame_0000010526: [0, 0]
frame_0000010527: [0, 0]
frame_0000010528: [0, 0]
frame_0000010529: [0, 0]
frame_0000010530: [0, 0]
frame_0000010531: [0, 0]
frame_0000010532: [0, 0]
frame_0000010533: [1, 0]
frame_0000010534: [1, 0]
frame_0000010535: [1, 0]
frame_0000010536: [0, 0]
frame_0000010537: [0, 0]
frame_0000010538: [0, 0]
frame_0000010539: [0, 0]
frame_0000010540: [0, 0]
frame_0000010541: [0, 0]
frame_0000010542: [0, 0]
frame_0000010543: [0, 0]
frame_0000010544: [0, 0]
frame_0000010545: [0, 0]
frame_0000010546: [0, 0]
frame_0000010547: [0, 0]
frame_0000010548: [0, 0]
frame_0000010549: [0, 0]
frame_0000010550: [0, 0]
frame_0000010551: [0, 0]
frame_0000010552: [0, 0]
frame_0000010553: [0, 0]
frame_0000010554: [0, 0]
frame_0000010555: [0, 0]
frame_0000010556: [0, 0]
frame_0000010557: [1, 0]
frame_0000010558: [1, 0]
frame_0000010559: [0, 0]
frame_0000010560: [0, 0]
frame_0000010561: [0, 0]
frame_0000010562: [0, 0]
frame_0000010563: [0, 0]
frame_0000010564: [0, 0]
frame_0000010565: [0, 0]
frame_0000010566: [0, 0]
frame_0000010567: [0, 0]
frame_0000010568: [0, 0]
frame_0000010569: [0, 0]
frame_0000010570: [0, 0]
frame_0000010571: [0, 0]
frame_0000010572: [0, 0]
frame_0000010573: [1, 0]
frame_0000010574: [1, 0]
frame_0000010575: [1, 0]
frame_0000010576: [0, 0]
frame_0000010577: [0, 0]
frame_0000010578: [0, 0]
frame_0000010579: [0, 0]
frame_0000010580: [0, 0]
frame_0000010581: [0, 0]
frame_0000010582: [0, 0]
frame_0000010583: [0, 0]
frame_0000010584: [0, 0]
frame_0000010585: [0, 0]
frame_0000010586: [0, 0]
frame_0000010587: [0, 0]
frame_0000010588: [0, 0]
frame_0000010589: [0, 0]
frame_0000010590: [0, 0]
frame_0000010591: [0, 0]
frame_0000010592: [0, 0]
frame_0000010593: [0, 0]
frame_0000010594: [1, 0]
frame_0000010595: [1, 0]
frame_0000010596: [1, 0]
frame_0000010597: [0, 0]
frame_0000010598: [0, 0]
frame_0000010599: [0, 0]
frame_0000010600: [0, 0]
frame_0000010601: [0, 0]
frame_0000010602: [0, 0]
frame_0000010603: [0, 0]
frame_0000010604: [0, 0]
frame_0000010605: [0, 0]
frame_0000010606: [0, 0]
frame_0000010607: [0, 0]
frame_0000010608: [0, 0]
frame_0000010609: [0, 0]
frame_0000010610: [0, 0]
frame_0000010611: [0, 0]
frame_0000010612: [0, 0]
frame_0000010613: [0, 0]
frame_0000010614: [0, 0]
frame_0000010615: [0, 0]
frame_0000010616: [0, 0]
frame_0000010617: [0, 0]
frame_0000010618: [0, 0]
frame_0000010619: [0, 0]
frame_0000010620: [0, 0]
frame_0000010621: [0, 0]
frame_0000010622: [0, 0]
frame_0000010623: [0, 0]
frame_0000010624: [0, 0]
frame_0000010625: [0, 0]
frame_0000010626: [0, 0]
frame_0000010627: [0, 0]
frame_0000010628: [0, 0]
frame_0000010629: [0, 0]
frame_0000010630: [0, 0]
frame_0000010631: [0, 0]
frame_0000010632: [0, 0]
frame_0000010633: [0, 0]
frame_0000010634: [0, 0]
frame_0000010635: [0, 0]
frame_0000010636: [0, 0]
frame_0000010637: [0, 0]
frame_0000010638: [0, 0]
frame_0000010639: [0, 0]
frame_0000010640: [0, 0]
frame_0000010641: [0, 0]
frame_0000010642: [0, 0]
frame_0000010643: [0, 0]
frame_0000010644: [0, 0]
frame_0000010645: [0, 0]
frame_0000010646: [0, 0]
frame_0000010647: [0, 0]
frame_0000010648: [0, 0]
frame_0000010649: [0, 0]
frame_0000010650: [0, 0]
frame_0000010651: [0, 0]
frame_0000010652: [0, 0]
frame_0000010653: [0, 0]
frame_0000010654: [0, 0]
frame_0000010655: [0, 0]
frame_0000010656: [0, 0]
frame_0000010657: [0, 0]
frame_0000010658: [0, 0]
frame_0000010659: [0, 0]
frame_0000010660: [0, 0]
frame_0000010661: [0, 0]
frame_0000010662: [0, 0]
frame_0000010663: [0, 0]
frame_0000010664: [0, 0]
frame_0000010665: [0, 0]
frame_0000010666: [0, 0]
frame_0000010667: [0, 0]
frame_0000010668: [0, 0]
frame_0000010669: [0, 0]
frame_0000010670: [0, 0]
frame_0000010671: [0, 0]
frame_0000010672: [0, 0]
frame_0000010673: [0, 0]
frame_0000010674: [0, 0]
frame_0000010675: [0, 0]
frame_0000010676: [0, 0]
frame_0000010677: [0, 0]
frame_0000010678: [0, 0]
frame_0000010679: [0, 0]
frame_0000010680: [0, 0]
frame_0000010681: [0, 0]
frame_0000010682: [0, 0]
frame_0000010683: [0, 0]
frame_0000010684: [0, 0]
frame_0000010685: [0, 0]
frame_0000010686: [0, 0]
frame_0000010687: [0, 0]
frame_0000010688: [0, 0]
frame_0000010689: [0, 0]
frame_0000010690: [0, 0]
frame_0000010691: [0, 0]
frame_0000010692: [0, 1]
frame_0000010693: [0, 1]
frame_0000010694: [0, 1]
frame_0000010695: [0, 1]
frame_0000010696: [0, 1]
frame_0000010697: [0, 1]
frame_0000010698: [0, 1]
frame_0000010699: [0, 1]
frame_0000010700: [0, 1]
frame_0000010701: [0, 1]
frame_0000010702: [0, 1]
frame_0000010703: [0, 1]
frame_0000010704: [0, 1]
frame_0000010705: [0, 1]
frame_0000010706: [0, 1]
frame_0000010707: [0, 1]
frame_0000010708: [0, 1]
frame_0000010709: [0, 1]
frame_0000010710: [0, 1]
frame_0000010711: [0, 0]
frame_0000010712: [0, 0]
frame_0000010713: [0, 0]
frame_0000010714: [0, 0]
frame_0000010715: [0, 0]
frame_0000010716: [0, 0]
frame_0000010717: [0, 0]
frame_0000010718: [0, 0]
frame_0000010719: [0, 0]
frame_0000010720: [0, 0]
frame_0000010721: [1, 0]
frame_0000010722: [1, 0]
frame_0000010723: [0, 0]
frame_0000010724: [0, 0]
frame_0000010725: [0, 0]
frame_0000010726: [0, 0]
frame_0000010727: [0, 0]
frame_0000010728: [0, 0]
frame_0000010729: [0, 0]
frame_0000010730: [0, 0]
frame_0000010731: [0, 0]
frame_0000010732: [0, 0]
frame_0000010733: [0, 0]
frame_0000010734: [0, 0]
frame_0000010735: [0, 0]
frame_0000010736: [0, 0]
frame_0000010737: [0, 0]
frame_0000010738: [0, 0]
frame_0000010739: [0, 0]
frame_0000010740: [1, 0]
frame_0000010741: [1, 0]
frame_0000010742: [0, 0]
frame_0000010743: [0, 0]
frame_0000010744: [0, 0]
frame_0000010745: [0, 0]
frame_0000010746: [0, 0]
frame_0000010747: [0, 0]
